"y" "x" "state"
"50" 0.482868312825928 -0.440436423756182 1
"51" 1.96347488774246 -0.594757359940559 2
"52" 1.02736663757357 -0.166621023323387 2
"53" -0.197646776606512 -0.945656416937709 2
"54" 0.842941865013988 0.4312391015701 2
"55" 0.903232333384513 0.834774948656559 2
"56" 1.5002673768899 0.881204783916473 2
"57" 1.76047487864702 0.398296614177525 2
"58" 1.53907975553814 0.432804827578366 2
"59" 0.708486416101087 -0.716216759290546 2
"60" 0.618530038205387 0.592508785892278 2
"61" 1.09076716828134 -0.169602282345295 2
"62" 1.1720201591367 0.0135158281773329 2
"63" 1.66951364436951 0.363867491018027 2
"64" 1.49822619412887 0.247040458954871 2
"65" 0.763792902702805 -0.0513268210925162 2
"66" 1.43629132048631 0.0895925047807395 2
"67" 0.758579226048767 -0.471565186511725 2
"68" 0.436591281836334 0.169006840325892 2
"69" 1.10093645329822 0.0962284924462438 2
"70" 0.800060733408557 0.800878778565675 2
"71" 1.63444429103623 -0.746091400273144 2
"72" 0.718610888130623 -0.43336249049753 2
"73" 1.78485359165047 -0.0881221978925169 2
"74" 0.572435687955975 -0.0170665387995541 2
"75" 0.8288270624949 0.799375033937395 2
"76" 1.68519276140919 0.751297506969422 2
"77" 1.2825581137222 0.136261569336057 2
"78" 1.92269202036812 -0.685664814896882 2
"79" 1.39209996269526 0.840912460815161 2
"80" 1.26991037406767 0.0752289658412337 2
"81" 0.858539375397073 -0.874291200190783 2
"82" 1.94576216998129 -0.00851897988468409 2
"83" 0.513130253434041 -0.786431674379855 2
"84" 0.417966646638984 -0.169223371427506 2
"85" 0.495697657616452 -0.735769069287926 2
"86" -0.276552234384614 -0.911835325416178 2
"87" 0.803626383811312 0.197794716339558 2
"88" 0.81537931715427 -0.273164895828813 2
"89" 1.31227121737477 0.815115713514388 2
"90" 1.14838925015557 -0.262909088749439 2
"91" 0.238517957626506 0.190733228810132 2
"92" 0.2768119658677 0.667301251087338 2
"93" 0.21631299890767 0.453762928489596 2
"94" -0.913305337531025 -0.89208262367174 2
"95" 1.16106674645586 0.501908954698592 2
"96" 0.759661598548274 0.151018879376352 2
"97" 1.22726668302218 -0.665298008359969 2
"98" 0.888007444726381 -0.254882404580712 2
"99" 2.50753279579856 0.805907896719873 2
"100" 0.841517327891104 -0.00989280175417662 2
"101" -1.68585641053474 -0.27471808064729 3
"102" -2.87976015375338 -0.731302839703858 3
"103" -2.84246738580595 -0.755955876316875 3
"104" -1.31271313564885 -0.465866290032864 3
"105" -1.49307394035366 0.0999074960127473 3
"106" 0.417723646568264 0.633167764637619 3
"107" -0.923560726055805 -0.301996389403939 3
"108" -0.843250811686989 0.101610515732318 3
"109" -2.23779234576849 -0.197231997735798 3
"110" -2.11768862850203 -0.2259934511967 3
"111" -2.03541068826072 -0.154662415385246 3
"112" -2.47268712601456 -0.932091830763966 3
"113" -1.0403693776419 0.290552367921919 3
"114" -2.54753127782352 -0.263831247575581 3
"115" -0.813765010761247 0.607799405232072 3
"116" -0.571463643460644 0.152857654727995 3
"117" -2.85453168143605 -0.919501950964332 3
"118" -2.35559969202872 -0.391665025614202 3
"119" -2.05585537641318 -0.428190734703094 3
"120" -0.978872855106702 0.0105740958824754 3
"121" 0.992124659109927 0.739215589128435 3
"122" -2.23716298435568 -0.626885024365038 3
"123" -0.757171900175233 0.0220114970579743 3
"124" -0.34582810161942 0.430119239259511 3
"125" -0.798837604421425 0.123433999717236 3
"126" -3.14853336314561 -0.757926938589662 3
"127" -1.60944350527998 0.00677301827818155 3
"128" -2.15261093803006 -0.558894008398056 3
"129" -2.76102273149318 -0.407304662279785 3
"130" -2.49278390528666 -0.560206866357476 3
"131" -1.98960368518964 -0.769903993234038 3
"132" -2.60885081784954 -0.766633104067296 3
"133" -1.38171789468823 0.178033750038594 3
"134" -1.28080020583628 -0.0922389766201377 3
"135" -1.14495848937776 0.284536114893854 3
"136" -1.4450992700962 0.0820359205827117 3
"137" -0.702196899278032 0.311475373804569 3
"138" -0.881999274289713 0.188683233223855 3
"139" -2.52962329762441 -0.750840438064188 3
"140" 0.16216834710859 0.796406578272581 3
"141" -1.63399275467195 0.200629625935107 3
"142" 0.0483801155638143 0.732561348471791 3
"143" 0.491948311561496 0.620279254857451 3
"144" -2.28255879918438 -0.534357246942818 3
"145" -1.12758181126058 0.0774745419621468 3
"146" -1.72382358544707 -0.49525557551533 3
"147" -1.50499959073113 -0.547947557177395 3
"148" -2.34829670038467 -0.710590470582247 3
"149" -1.84003732560697 -0.456295226234943 3
"150" -0.0859678262460795 0.568749072030187 3
"151" 4.55101185481293 0.154479884542525 4
"152" -2.29852633040497 -0.846206046175212 4
"153" 3.45883544550027 0.157844931818545 4
"154" 6.79190423742513 0.385019769426435 4
"155" 3.86257433233165 0.0536443758755922 4
"156" 3.73505562776655 0.212766245938838 4
"157" 2.27319838212299 0.0319056701846421 4
"158" 4.81609610762395 0.232179827522486 4
"159" 5.93149393268789 0.68156360136345 4
"160" 4.71689936502096 0.349920630455017 4
"161" 8.51860824664825 0.984660870861262 4
"162" 7.05282975801587 0.815586325712502 4
"163" -2.25683348085706 -0.859214100521058 4
"164" 7.68651353836641 0.8503975328058 4
"165" 1.21371108992472 -0.312347990926355 4
"166" -1.27051954520953 -0.782036057207733 4
"167" 7.14691790102333 0.781733617652208 4
"168" 5.86702996288821 0.553209675010294 4
"169" -1.21342191187855 -0.686558827292174 4
"170" 5.75073099500403 0.521652814932168 4
"171" 4.98764267728107 0.402764616068453 4
"172" 0.151418097994279 -0.415852250531316 4
"173" 5.65918166399443 0.567877932917327 4
"174" -0.835343326337672 -0.877912813797593 4
"175" 8.60984237110933 0.928166239522398 4
"176" 5.67970619875646 0.395130931865424 4
"177" -3.22399950811394 -0.903418775182217 4
"178" 4.52170452821508 0.462194330990314 4
"179" 1.66653765044826 -0.0719582075253129 4
"180" -0.366015474336627 -0.478869452141225 4
"181" 5.27132927709875 0.343788485042751 4
"182" -1.04440196050238 -0.647202075459063 4
"183" -3.49308451235244 -0.913379766978323 4
"184" 3.20693350381524 0.164301321841776 4
"185" -1.03080662125678 -0.579695237334818 4
"186" 0.267493893984038 -0.327859743498266 4
"187" 3.77144422249831 0.0883112181909382 4
"188" 8.3790948124681 0.73144683195278 4
"189" -3.74502332144937 -0.952013322152197 4
"190" 5.12128319267537 0.457541903480887 4
"191" 6.08991970512701 0.639470096677542 4
"192" 1.80625296419355 -0.146650861948729 4
"193" 9.18631626325089 0.997215067502111 4
"194" 1.68765182690225 -0.0138484183698893 4
"195" 1.50626552299965 -0.186913846060634 4
"196" 4.02263595530895 0.215308506973088 4
"197" 0.67881952706109 -0.409299859311432 4
"198" -1.30375802072571 -0.648981395643204 4
"199" -2.07517107713038 -0.833077435381711 4
"200" 7.49705280153761 0.868453701492399 4
